PetID,sentiment_score,sentiment_magnitude,sentiment_language,n_sentences_sentiment,n_entities_sentiment
acf573d1c,0.6,1.3,en,2,3
ea087d248,0.3,0.3,en,1,2
f1775b51b,0.3,1.3,en,3,4
f262fd637,-0.1,2.0,en,7,9
4106b7290,0.0,1.2,en,5,9
86fe4ed68,0.1,4.5,en,14,33
51a0d55ba,0.9,3.7,en,4,5
e4c9325d9,0.1,3.3,en,9,13
2e1853b79,-0.4,0.8,en,2,5
f5de721c8,0.9,0.9,en,1,1
48333a921,0.5,1.7,en,3,7
a8ba4dfa1,0.7,0.7,en,1,9
0e5d845dc,0.8,1.7,en,2,6
022606901,0.1,3.2,en,14,21
c2386bba2,0.0,1.7,en,8,9
4079020a6,0.9,1.8,en,2,9
12b47b4e8,0.5,2.1,en,4,9
505034c5a,0.2,1.1,en,3,4
fc2ac0b04,0.4,3.6,en,8,9
e6292a7b6,0.2,1.1,en,4,6
b6450abed,0.3,2.4,en,6,13
bcfea60f5,0.2,0.4,en,2,2
c90570913,0.4,3.1,en,6,10
2416a2da1,0.3,0.3,en,1,8
9b3e95995,0.0,7.3,en,24,47
4e9f82a98,0.4,3.0,en,4,12
8111713a2,0.0,0.0,en,1,1
c120a6f75,-0.3,0.3,en,1,2
05e3bc1ae,0.3,10.5,en,22,55
5e8f72190,0.4,1.8,en,4,12
92b89a666,0.0,0.0,en,1,2
3b7aad341,0.9,0.9,en,1,3
4dff83c9f,0.1,1.3,en,5,6
24e2a6ff5,0.0,0.0,en,1,1
fb1adae2d,0.1,0.5,en,4,6
cb5e73024,0.1,3.0,en,10,24
f95b39c6f,0.0,0.0,en,1,2
b0d4b988a,0.1,6.4,en,15,30
dcb42ee1e,0.2,8.3,en,18,52
a34cf041b,0.2,1.6,en,6,9
ddb95945a,0.0,6.5,en,23,29
6134ae21d,0.3,6.1,en,14,43
b833f9624,0.3,2.2,en,3,14
9ba39bba6,0.0,0.0,en,1,3
1539be087,0.6,4.8,en,8,18
aded1fafc,0.6,0.6,en,1,7
1a12e3633,0.3,1.1,en,3,8
c8be7beff,0.3,2.3,en,6,18
cf6995fef,0.1,5.6,en,12,34
283d778d2,0.9,0.9,en,1,0
3f03da51e,0.2,1.1,en,2,8
58132cc85,0.2,2.9,en,7,21
2b6fe231b,0.6,2.7,en,4,9
bf50b399e,0.5,1.0,en,2,3
6eef41768,0.0,0.4,en,2,1
79a6cc443,0.4,1.6,en,4,8
965adb809,0.2,1.6,en,6,11
06abc52ac,0.3,1.5,en,4,11
401fcc4c5,0.2,2.1,en,4,6
0abff77fe,0.4,2.3,en,5,17
216840542,0.0,0.0,en,2,4
a27a03914,0.3,1.4,en,4,9
dcd0002db,0.0,0.0,en,1,3
141b5d279,0.3,3.9,en,7,15
26cb1c2c0,0.4,1.2,en,3,7
41c83dda8,0.6,1.8,en,3,2
0d150e90c,0.5,1.0,en,2,5
041dd606f,0.1,3.4,en,10,32
585a4d5b9,0.4,5.2,en,9,12
6dc40f9b5,0.9,1.8,en,2,3
09ef02857,0.2,2.6,en,3,9
d9303d3bc,0.0,1.4,en,4,10
3d751fe45,0.1,2.7,en,9,18
a0da2621e,0.0,0.0,en,1,7
2625dcb50,0.5,3.9,en,7,15
fd717a456,0.1,2.7,en,6,6
bda2d149e,0.4,4.4,en,10,17
619dcb4e6,0.2,3.5,en,9,14
eed29a312,0.5,3.7,en,6,13
2302acf06,0.2,3.2,en,9,20
8b693ca84,0.8,0.8,en,1,3
81d82bda3,0.6,4.1,en,6,12
4068b452d,0.0,1.8,en,3,13
7b0d325d8,0.0,1.2,en,6,16
42444811d,0.2,0.9,en,4,9
2b4c0f3b6,0.0,1.7,en,8,21
9c714104f,0.5,1.7,en,3,16
d19f035bc,0.2,2.1,en,7,11
c52908c2d,0.3,0.6,en,2,2
ac384792b,0.2,0.7,en,3,4
15d4c0bad,0.3,3.2,en,7,11
4efe77aa0,0.3,3.1,en,8,12
6968f86dd,0.5,2.1,en,3,9
a94208b35,0.2,0.5,en,2,6
97e47e7c0,0.3,2.5,en,6,7
62817491e,0.0,0.0,en,2,4
3ef5f0537,0.3,2.2,en,4,8
09ca98f7b,0.8,1.6,en,2,4
640683dd9,0.4,0.8,en,2,4
a73b9eafd,0.9,0.9,en,1,3
5c9de0c0a,0.5,1.7,en,3,15
f824e33a8,0.4,1.5,en,3,5
f4f5588c6,0.3,0.7,en,2,8
0e28a90f6,0.0,0.8,en,5,11
610ece7bd,0.7,1.5,en,2,5
5943080b2,0.5,0.5,en,1,2
e7d9a3d7e,0.0,3.0,en,7,19
bd54dcfd0,0.3,4.6,en,9,12
b06d39b09,0.1,0.5,en,4,7
edcc13ccb,0.0,0.4,en,3,11
a2a899dab,0.3,3.1,en,7,12
7d930d08c,0.0,1.4,en,6,14
85c4e7a41,0.3,3.1,en,6,8
1b1cf81d4,0.5,2.9,en,5,5
7810092ba,-0.4,0.8,en,2,6
c842fa148,0.3,4.0,en,11,15
1a0ee9580,-0.6,1.8,en,3,65
ecd83e25d,0.0,3.7,en,12,28
b1307cb03,0.3,2.9,en,9,10
f8fb0aa55,0.9,0.9,en,1,2
4c237475f,0.1,1.9,en,7,12
134b82d89,0.8,0.8,en,1,0
062e2772c,0.2,3.1,en,6,5
742462799,0.1,7.7,en,16,42
5335bfb38,0.9,1.8,en,2,6
6d4bdde4c,0.3,3.1,en,7,15
5de1d0c34,0.0,1.0,en,5,10
473caf456,0.6,0.6,en,1,3
8390dbef8,0.1,0.8,en,3,12
bbff353ce,0.0,0.0,en,2,4
eb4eef57a,0.2,2.6,en,7,9
e59c8fc76,0.4,1.6,en,4,6
4236c9245,0.5,1.1,en,2,3
5f7343089,0.5,1.8,en,3,5
ff8e4c708,0.1,4.4,en,10,21
d3c79cf76,0.1,1.3,en,3,11
e69dd7d09,0.3,2.5,en,3,5
d08efa704,-0.1,0.1,en,1,3
58fe1756c,0.4,1.5,en,3,8
22987c7fb,0.2,2.0,en,6,15
19f38a3f0,0.4,2.4,en,6,12
85327438d,0.1,7.6,en,32,44
9801a0f9c,0.1,0.6,en,3,5
9fb8e5e73,0.0,1.6,en,5,14
18da94e9d,0.1,6.3,en,13,35
b3543dda3,-0.1,0.6,en,3,9
a9495309b,0.3,1.0,en,3,10
06fda20a2,0.4,0.8,en,2,3
99a0196aa,0.0,1.8,en,7,17
af3d7c201,0.6,1.2,en,2,3
6b5c799b5,0.0,0.0,en,1,1
d721ed589,0.0,0.7,en,5,13
d8be7f8b0,-0.1,1.3,en,3,8
48dd04601,0.1,4.5,en,11,12
e4afff6dd,0.2,1.2,en,4,10
933da53ee,0.2,3.2,en,9,22
3ed60e624,0.0,0.0,en,1,1
cfd819dd9,0.3,1.3,en,3,5
8f15fc3d8,0.1,9.6,en,28,67
1a3da2ae5,0.3,0.8,en,2,6
b4eb7f4df,0.0,0.0,en,2,3
62ad62e0a,0.3,1.4,en,4,9
e808828dc,0.3,3.1,en,7,8
ff5158511,0.5,2.1,en,4,9
c2109fcac,0.3,1.3,en,3,4
66d4911f9,0.8,2.4,en,3,3
da5d1c5ba,0.1,9.0,en,18,33
b9f58834b,0.3,2.9,en,6,10
988c18c10,0.0,2.3,en,10,15
0146f6d2c,0.2,2.8,en,4,15
eee978cc3,0.0,0.0,en,1,3
cc261e309,0.3,2.0,en,5,10
9dd9f107d,0.4,2.8,en,6,7
9ede28a9d,-0.1,2.0,en,6,28
7af7d9cb6,0.5,9.4,en,18,47
0e9c1385c,-0.1,0.4,en,2,12
9a719040f,0.3,1.5,en,4,4
b8ccf4b62,0.0,1.9,en,5,17
12c4ed873,0.1,1.1,en,6,11
afa694eb4,0.0,0.2,en,3,7
1716cd645,0.3,1.6,en,4,10
ef1d7c2a1,0.2,0.2,en,1,2
1ed0c2a41,0.1,3.9,en,16,24
cdf5760e8,-0.1,0.2,en,2,6
5ecdd04af,0.6,3.8,en,6,10
988308307,0.2,0.2,en,1,0
fc43d7ddb,0.7,2.2,en,3,2
4eb9088a2,0.4,0.4,en,1,5
dcaae830b,0.5,1.0,en,2,3
44a0c16bc,0.7,0.7,en,1,6
aa91c3400,0.0,2.2,en,6,11
8e3e0ffde,-0.4,0.4,en,1,17
02f7300db,0.2,5.0,en,6,24
8b01f5e06,0.6,0.6,en,1,5
5a60de180,0.8,3.2,en,4,11
da2cdb505,0.0,0.8,en,4,11
b4bf9e247,0.1,0.1,en,1,2
2401dd6df,0.0,0.0,en,1,2
f4bc92fc6,0.1,0.8,en,4,14
d16f1d371,0.5,3.6,en,6,13
08710204e,0.0,0.0,en,1,1
e1d40ecc1,0.3,1.2,en,4,9
c5d1b9bf9,0.2,2.6,en,3,8
4f7fc967a,0.9,0.9,en,1,1
0038c9343,0.2,4.7,en,12,17
375905770,0.0,0.2,en,4,7
30bfebc76,0.1,0.3,en,2,4
5b346ef59,0.6,1.2,en,2,6
1e8d8e53e,0.5,1.1,en,2,3
bc0a5524c,0.1,2.3,en,7,4
93b1ca32c,0.2,2.8,en,9,16
239326fd2,0.3,1.2,en,3,1
0327b8e94,0.1,0.3,en,2,8
a8da358d1,-0.3,0.3,en,1,12
7ecd54695,0.1,4.0,en,11,17
476dc0901,0.3,2.4,en,7,18
f3c8fda0f,0.4,2.1,en,4,8
b0d8b0778,0.3,0.3,en,1,9
9dca0bf20,0.9,0.9,en,1,14
a30803552,0.0,0.3,en,3,17
183c947eb,0.2,1.7,en,5,8
a5767a3da,-0.9,0.9,en,1,10
f4614847a,0.3,2.9,en,8,15
baefc2985,0.0,0.4,en,3,4
b28acaaeb,0.1,2.7,en,7,6
6bed4e9d5,0.9,0.9,en,1,1
310ea711c,0.0,0.5,en,4,46
28cc87730,0.9,2.8,en,3,9
16673c028,0.3,0.3,en,1,1
e9e263ee2,0.2,4.0,en,10,31
d33840dfa,0.4,2.3,en,5,7
dd654a9e7,0.3,1.5,en,4,8
db9af2894,0.2,0.7,en,3,13
3b0238af8,0.1,1.9,en,6,36
7bfe2d68f,0.2,1.2,en,4,8
4b2aa880a,0.3,4.6,en,10,66
a3dfe1991,0.0,0.1,en,2,5
56ddc4f47,0.7,0.7,en,1,0
4c9e42452,0.6,4.1,en,6,21
8a97062f5,0.1,1.5,en,4,6
a2665a33f,0.3,4.4,en,12,32
92189aa31,0.5,3.2,en,6,9
b48460ef7,0.5,2.1,en,4,5
e093c4886,0.0,0.2,en,2,4
ce971a506,0.2,2.5,en,5,18
57bf84005,0.9,0.9,en,1,4
dce0ccf91,0.5,2.8,en,5,6
6561001c8,0.3,0.6,en,2,1
46c44f7bc,0.0,1.5,en,4,11
48c838ef7,0.0,3.2,en,12,12
4c594983d,0.1,5.5,en,16,29
8c3d81083,0.1,0.3,en,2,5
ad6992c20,0.4,2.3,en,5,14
ccbd1f9fc,0.1,0.1,en,1,2
549c35706,0.0,0.6,en,4,10
b67a29908,0.0,0.2,en,2,4
11a30eacf,0.9,0.9,en,1,9
eb3b2ad1f,0.5,1.0,en,2,19
45d1d74ca,0.5,1.7,en,3,8
f557e9262,0.1,2.0,en,3,10
3cd5d9102,0.1,0.7,en,3,3
9817c3ef1,0.3,1.8,en,4,8
6344c2cde,0.6,0.6,en,1,10
822193428,0.5,2.8,en,5,8
2f532707f,0.3,2.0,en,6,7
1f33216f7,-0.3,1.1,en,2,3
f6003c18b,0.3,2.1,en,6,13
9b2aaf395,0.3,1.0,en,3,5
2aac3e0ac,0.1,1.0,en,4,3
7aef49fb2,0.0,1.6,en,4,9
af005c575,0.4,2.3,en,5,8
2ca3f6d92,0.1,1.8,en,7,10
35c9855f5,0.6,1.8,en,3,13
266aee5b3,0.1,3.8,en,7,20
594e3dc3f,0.0,0.3,en,5,10
ce26d6864,0.0,1.8,en,7,9
ad66b0f44,0.0,1.3,en,8,13
fcb565f06,0.2,2.4,en,6,12
432904c5d,0.9,0.9,en,1,0
4e3640544,0.9,0.9,en,1,3
ae886e80d,0.0,0.0,en,1,7
863738ca1,0.6,2.7,en,4,10
ace26786b,0.5,4.3,en,6,9
220e9aa26,0.1,2.3,en,6,31
c7969bc23,0.4,3.4,en,6,13
441594b56,0.2,3.1,en,8,17
f726dd490,0.6,3.4,en,5,4
9aa40019a,0.0,0.6,en,5,7
9031a7f4c,0.4,2.2,en,5,3
c335ad2df,0.3,7.7,en,19,54
6697a7f62,0.8,2.6,en,3,4
f7b533990,0.4,5.5,en,9,14
ba6ea2d18,0.4,1.6,en,3,6
51020fbd4,0.2,5.2,en,12,20
42ea2e045,0.2,0.2,en,1,2
649589d9f,0.3,1.1,en,3,8
f922bd640,0.5,0.5,en,1,6
b7809d0dd,0.0,0.0,en,1,2
f0ebfa37d,0.1,0.1,en,1,2
6d3930bb1,0.0,1.3,en,2,1
23bf0ed46,0.5,0.5,en,1,2
7c9e28902,0.3,0.9,en,3,6
ab1777794,0.4,2.5,en,6,9
8071fcc9c,-0.1,0.6,en,3,13
8b9c38ed2,0.6,2.4,en,4,9
b0a24f910,0.2,2.4,en,8,14
10e723583,0.3,3.3,en,6,28
865ee6652,0.1,1.2,en,5,8
9a34ddc8b,0.3,3.8,en,8,17
2374a1c12,0.0,9.5,zh,26,52
bee984e11,0.9,0.9,en,1,2
9d6c6055b,0.0,1.5,en,4,1
484346fbc,0.3,1.3,en,4,6
7d7da3838,-0.1,11.7,en,22,38
9744dcc69,0.5,1.1,en,2,3
7b3332622,0.0,1.9,en,5,5
692bde33a,0.3,2.1,en,5,12
afc71f432,0.8,0.8,en,1,8
86f40e2b4,0.1,4.1,zh,14,29
02a2a622c,0.0,1.2,en,3,7
0a38a1059,0.1,2.6,en,6,11
d76134f00,0.2,3.1,en,5,9
818cf6f02,0.2,2.0,en,5,6
f41a7de83,0.2,3.1,zh,8,34
0c2e0fc7d,0.0,1.0,en,7,19
22230a3ea,0.5,1.7,en,3,15
e0a797901,0.5,0.5,en,1,11
08767d88e,0.6,1.3,en,2,7
ba392c802,0.1,3.8,en,9,18
960f1a1d8,0.3,1.7,en,4,4
90a967a14,0.7,0.7,en,1,1
19fe29040,0.6,0.6,en,1,5
76c194060,0.1,1.2,en,4,9
bbe6ff890,0.3,4.0,en,8,14
bea8484a3,0.0,0.0,en,2,4
846ca7805,0.2,2.6,en,4,6
5e0519e3d,0.0,2.9,en,9,6
e276617a4,0.4,1.0,en,2,3
9223ae4c4,0.1,1.5,en,4,12
3d9a62b53,0.7,4.3,en,6,15
5ead05034,0.3,0.3,en,1,1
e97446c37,0.4,1.7,en,3,5
2aaa0c8b6,0.4,2.0,en,4,13
79075eca4,0.3,1.4,en,4,4
b0eeaf438,0.2,2.3,en,6,16
794a45833,0.0,0.0,en,1,1
f97d14e01,0.1,5.4,en,17,48
f026fa4b5,0.3,5.4,en,10,14
d78d1dec0,0.1,0.6,en,3,6
629df03ce,0.1,5.2,en,11,31
37d88b689,0.4,3.9,en,8,11
03f217352,0.4,3.1,en,6,9
1c28dc555,0.8,0.8,en,1,2
dabcf0e55,0.0,1.6,en,5,6
3a9f1c036,0.4,2.5,en,6,14
8d39e0fa1,0.3,2.0,en,3,5
7f4e5c2a0,0.2,3.0,en,6,11
07dd9a0a5,0.4,1.4,en,3,2
2857efde3,0.4,2.3,en,5,8
df6048227,0.0,0.1,en,2,3
cfbbeec5a,0.1,0.8,en,6,7
3304185a1,-0.7,0.7,en,1,8
7a7153881,0.0,0.0,en,1,0
9e399c659,0.8,3.2,en,4,5
daeac2b84,0.3,4.7,en,11,15
e77b5a78f,0.2,3.3,en,6,13
1ef39cee1,0.0,1.3,en,4,17
b88fa24c2,0.2,5.8,en,12,38
abd7a3201,0.4,1.4,en,3,3
b4d54e67c,0.1,0.8,en,4,8
1020c8f00,0.1,3.1,en,10,21
4ac47ceae,0.4,1.6,en,3,8
a47931d69,0.8,0.8,en,1,2
bf37d753e,0.8,2.4,en,3,7
2cb770ad7,0.0,1.7,en,5,11
92586e5a3,0.1,2.2,en,10,14
f8e3fabe6,0.4,6.5,en,10,24
e46373e2e,0.6,3.0,en,5,11
6f512ee65,0.6,2.4,en,4,5
df0a5e6c5,0.4,4.4,en,9,17
1c3f75c04,0.3,0.7,en,2,5
e6e0ad572,0.4,3.8,en,8,8
ac813296c,0.3,5.1,en,8,17
440676acb,0.0,0.1,en,2,4
c17b66965,0.0,0.0,en,1,2
a091487fb,0.0,4.2,en,9,17
e4253889f,0.3,3.3,en,4,9
31081d71d,0.4,5.7,en,11,20
f261c9968,0.3,1.8,en,4,8
282f456cb,0.5,1.0,en,2,3
b412a3f6a,0.3,3.0,en,7,27
c3cef1c4b,0.2,0.2,en,1,1
798a0cb05,0.8,1.6,en,2,3
7cbf39f49,0.9,1.8,en,2,3
9a218ea6c,0.3,1.8,en,5,7
80fcb8392,0.1,0.8,en,4,13
2105b697d,0.3,3.5,en,9,19
f7c487e58,0.1,4.1,en,13,26
62d822791,0.2,3.6,en,10,12
8cb6dfa5b,0.0,0.0,en,1,11
86c131c22,0.0,1.6,en,5,9
479500716,0.2,2.2,en,4,7
537b5f09b,0.0,3.3,en,9,16
176516c7a,0.1,0.8,en,4,14
7b4ff27b3,0.1,2.1,en,5,4
295b1eef3,0.4,0.4,en,1,4
af56651cb,0.2,0.8,en,3,3
9c296a253,0.8,0.8,en,1,3
d2fae31e8,0.0,4.4,en,13,30
d50e11ec5,0.4,1.7,en,3,4
f071f1cb7,0.1,6.2,en,17,33
4a7fe0b83,0.2,1.3,en,6,7
ca7c6095a,0.4,7.0,en,16,23
bcf13ec9d,0.2,0.2,en,1,1
2d8db1c19,0.6,3.3,en,5,11
73c4d95a2,0.2,2.7,en,8,15
902114441,0.2,1.6,en,7,9
f69a878a6,0.0,2.8,en,6,23
cab545282,0.9,0.9,en,1,4
e5e083218,0.3,1.4,en,4,9
9ac5a9faf,0.4,3.4,en,7,11
119903786,0.1,2.2,en,8,13
0bd4aed6b,0.8,0.8,en,1,1
6b574c312,0.2,3.9,zh,11,10
662af5b80,0.5,1.7,en,3,6
cbd0bf6b1,0.6,0.6,en,1,4
662f8c2a9,0.2,2.2,en,4,8
288445cbd,0.1,3.9,en,9,29
015fdb354,0.0,0.0,en,1,1
0243911ea,0.0,0.2,en,4,5
10486a12e,0.1,0.2,en,2,3
73066f6ff,-0.3,0.7,zh,2,12
f8e0a06ca,0.0,1.1,en,2,5
87074d17f,0.3,4.5,en,9,15
233aeb07c,0.4,0.8,en,2,13
7eff2bd81,0.0,0.2,en,2,1
c70a3fcc5,-0.1,1.9,en,8,18
db33da35e,0.9,0.9,en,1,5
6db8c5110,0.4,2.9,en,6,10
3fa277b19,0.4,1.4,en,3,6
bb5162df6,0.0,2.8,en,5,9
a8de0737e,0.1,0.1,en,1,2
93d43258b,-0.1,0.4,en,3,12
0e80de8ac,0.4,1.3,en,3,5
0a8fc6614,0.0,0.0,en,1,3
48bfc494a,0.2,2.2,en,6,17
6434d0273,0.4,5.1,zh-Hant,10,20
e2c1b469e,0.0,0.7,en,6,8
6ea2ddaf2,0.0,3.3,en,9,14
76d5726c4,0.6,3.9,en,6,15
573b3ec3d,0.2,0.5,en,2,6
e9fa49f8a,0.0,0.1,en,3,7
206db8d8d,0.9,0.9,en,1,3
ad6cfec5c,0.1,1.6,en,4,19
184ea777b,0.2,1.1,en,4,9
27a8bdbf8,-0.5,0.5,en,1,3
e554a9066,0.2,1.4,en,2,8
5d822305a,0.7,3.7,en,5,9
cc8bf5e79,0.3,0.7,en,2,6
25f6db0fd,0.8,1.7,en,2,1
6e5f03ddf,0.5,5.2,en,9,17
04f8947f3,-0.2,0.7,en,3,12
f04c098ed,0.0,2.1,en,4,5
9afc068ae,0.2,1.4,en,5,9
ae0bc846b,0.3,1.9,en,4,4
087804d85,0.0,1.9,en,5,12
8cf93cab0,0.5,1.7,en,3,2
4325e9930,0.0,0.1,en,2,5
b543331f4,0.8,1.6,en,2,3
78fd8ce0d,0.6,3.2,en,5,9
6316b9647,0.1,3.7,en,10,35
2618aa6a2,0.0,2.1,en,8,33
03188ecad,0.6,1.2,zh-Hant,2,5
b0dec8779,0.0,2.4,en,13,33
1925aff9d,0.5,2.6,en,5,14
8e2723a38,0.1,6.8,en,25,39
7a875ef01,-0.1,0.5,en,3,7
30669fef4,0.0,0.0,en,1,10
a45142177,0.0,0.0,en,2,2
234b2a6b6,0.2,4.2,zh-Hant,14,16
3bf6cdab0,0.4,2.0,en,3,7
22a0baf52,0.8,0.8,en,1,6
2318247fb,0.1,2.2,en,8,13
676b51817,0.0,2.5,en,7,9
936fc22ce,0.0,0.0,en,1,2
a87f5839e,0.3,3.5,en,5,9
007bc1db4,0.4,1.8,en,4,7
568a5ab51,0.2,0.9,en,4,9
fffd9b5a8,0.9,0.9,en,1,4
ddf06fabf,0.2,2.6,en,6,8
5d32494f0,0.6,1.2,en,2,8
509180812,0.4,3.2,en,8,18
9fa760b69,0.4,0.4,en,1,1
f3b52a69c,0.0,17.7,en,51,124
fde52ef8f,0.1,0.4,en,2,3
c38d0b5ea,-0.1,1.1,en,4,8
6460390c0,0.1,0.1,en,1,0
3f016dcab,0.0,2.2,en,5,12
30507c621,0.7,1.4,en,2,6
143d10038,0.0,1.1,en,3,10
39afc4a19,0.1,0.3,en,2,5
4b4f32911,0.8,2.4,en,3,10
8de170932,0.3,0.6,en,2,2
76f668025,0.4,1.3,en,3,9
7d8ffca23,0.6,3.2,en,5,15
933b2b3d4,0.1,1.2,en,6,9
6fdb43f0b,0.3,4.0,en,7,18
5997cc138,0.4,6.1,en,11,13
066498aa1,0.0,1.9,en,5,11
f618c35b8,0.0,0.7,en,2,5
41bbdb352,0.0,0.0,en,1,1
2db964259,0.0,0.6,en,3,10
4e290a43a,0.1,8.5,en,15,61
eb81b0503,0.0,2.8,en,7,7
9a770c49a,0.2,6.4,en,17,34
19272319c,0.4,2.2,en,5,8
40c204453,0.3,3.3,en,5,8
b165fe8b1,0.0,3.1,en,10,15
3c5a98448,-0.1,0.9,en,3,21
38f6f3011,0.7,1.4,en,2,3
a1019e087,0.5,2.9,en,5,11
14580436c,0.2,2.8,en,8,12
422059173,0.2,3.1,en,9,25
64e7edd37,0.3,0.3,en,1,4
a0e71d03a,0.5,5.7,en,8,12
fed799a78,0.0,0.0,en,1,2
774289137,0.0,1.6,en,3,5
b517c8c90,0.1,3.0,en,9,21
f93283e0c,0.2,0.6,en,3,3
51b7034e6,0.0,0.4,en,3,3
38436063c,0.0,1.9,en,7,11
106128c56,0.8,2.4,en,3,8
596c81470,0.6,1.9,en,3,5
5e711ed8d,0.2,3.1,en,7,15
ebbf04d10,0.5,1.0,en,2,3
5971694db,0.0,1.3,en,4,6
7d6847fba,0.2,0.7,en,3,3
f78698cc4,0.3,3.8,en,11,9
d72bc7206,0.9,0.9,en,1,1
f928a7e7f,0.6,1.8,en,3,6
4cef5b961,0.9,1.8,en,2,4
86228db7e,0.1,5.2,en,18,38
295dac1ce,0.1,1.3,en,6,19
63f2faf77,0.3,3.0,en,7,13
d433a5827,0.0,1.6,en,2,5
b35e6306c,0.3,2.5,en,8,11
7193a5332,0.6,3.6,en,6,7
d3ebee32b,-0.2,0.5,en,2,3
360dcecb1,0.3,0.3,en,1,1
967fa3210,0.2,0.5,en,2,2
3583095d0,0.8,0.8,en,1,4
5a21eec6d,0.0,0.0,en,1,4
86ce90970,0.3,3.3,en,10,17
b28951b61,0.8,2.4,en,3,5
8229b256e,0.3,2.6,en,7,9
72389d266,0.6,2.6,en,4,10
ada44e887,0.5,1.1,en,2,3
046256943,0.0,3.0,en,11,15
2cb3529bc,0.3,2.5,en,8,20
919a7dd34,0.0,2.0,en,5,9
a02551367,0.1,7.5,en,18,32
6704c5fd7,0.1,2.2,en,6,25
b52b8d946,0.6,1.9,en,3,8
ea39ef3ae,0.1,2.4,en,5,11
031a01c36,0.1,6.9,en,15,51
fd71f9fb4,0.3,1.0,en,3,5
6668704bf,0.3,0.8,en,2,9
eb79f1cfa,0.2,1.3,en,4,4
143a52d8b,0.4,0.4,en,1,5
87a16f3fb,0.2,1.2,en,4,6
11fa9d216,0.4,1.4,en,3,22
3a4ce4c6e,0.2,4.0,en,10,13
e0be7da0d,0.5,5.4,en,7,29
b9d6b1488,0.4,2.9,en,6,20
fb507a1cb,0.3,1.2,en,3,4
2398599fc,0.2,0.8,en,3,4
2a9223451,0.2,2.8,en,6,9
df9cc49a1,0.0,0.0,en,1,1
33a51709e,0.1,1.1,en,6,11
56ba19506,0.2,1.7,en,3,5
660dd8ded,0.2,2.6,en,5,13
59d42b6bb,-0.1,3.4,en,9,30
d6b7b63de,0.6,0.6,en,1,5
ce768b010,0.0,0.0,en,1,1
ec13e5f25,0.0,4.7,en,10,31
923a58e31,0.2,7.7,en,17,46
aa68a3672,0.4,0.8,en,2,3
e92713811,0.3,2.4,en,6,6
30506e8c1,0.4,2.9,en,7,15
0038234c6,0.3,3.0,en,7,13
9dae4e297,0.3,1.3,en,3,4
e24b153bb,0.3,8.9,en,17,40
682b7b7d0,0.4,2.1,en,4,7
d8f3da4b6,0.1,0.1,en,1,0
40b1839ea,0.0,0.6,en,2,6
3c43b7541,0.8,0.8,en,1,2
8cae4a15b,0.4,1.2,en,3,8
eeb377c0b,0.2,0.5,en,2,2
89bec6af3,0.0,1.0,en,2,27
dcba09ff1,0.3,0.9,en,3,6
570fb2f6c,0.3,0.3,en,1,9
c88eebfdd,0.4,1.3,en,3,3
91f87fa27,0.0,0.0,en,1,1
d86f635fb,0.3,0.3,en,1,5
d1a11cf42,0.1,0.3,en,2,2
5264f98c4,0.2,1.5,en,4,14
5d622bf92,0.2,5.3,en,10,36
02d6020a9,0.1,0.5,en,2,4
2fdc23bcb,0.7,2.3,en,3,21
f13821512,0.2,2.7,en,8,10
9521ff66b,0.0,2.1,en,9,28
c2f9689c2,0.3,4.7,en,13,15
553164b93,0.8,0.8,en,1,0
a78dcb663,0.1,0.1,en,1,1
faa139539,0.5,3.0,en,6,4
5792107ef,0.6,2.4,en,4,6
e9eeadf82,0.0,1.5,en,3,4
5a60fde1f,0.7,0.7,en,1,3
f344595d7,0.6,1.8,en,3,3
a88d34ee3,0.1,1.1,en,6,11
bd37ccdd5,0.3,2.8,en,8,9
1154c26ac,0.7,3.6,en,5,20
ee0e059cb,0.0,0.2,en,2,4
d2dd62cf2,0.3,1.8,en,3,8
4badb22cb,0.1,0.6,en,5,15
db0b0bea6,0.5,1.1,en,2,1
89d4cef63,0.3,1.7,en,4,8
21c8d5f0e,0.9,0.9,en,1,2
aaca75307,0.2,1.2,en,4,9
27bf3ae34,0.3,3.8,en,7,13
417c109aa,0.1,2.2,en,3,10
c92b59557,0.3,1.1,en,3,6
02cd64831,0.2,3.8,en,12,11
65051faf7,0.2,2.2,en,4,8
a32e58f2f,0.2,3.0,en,8,13
ad8569001,0.4,0.9,en,2,5
ec040a1ef,0.5,3.1,en,5,8
dd0b58409,0.5,1.1,en,2,3
b3408d846,0.2,0.4,en,2,6
6e9e0ce30,0.0,3.4,en,10,20
faa62a75b,0.8,0.8,en,1,1
0659c05d5,0.4,2.6,en,3,17
3664119b9,0.4,1.7,en,4,7
4bbc7992a,0.5,2.1,en,4,7
e7cecd5d2,0.2,6.4,en,14,19
deda21b9a,0.0,0.0,en,1,2
6097a5c1d,0.3,0.8,en,2,6
382d948b1,0.2,2.5,en,7,11
9664bcecb,0.8,0.8,en,1,3
339a623c4,0.3,1.1,en,3,8
8d76a1b7f,0.4,4.3,en,8,11
991eba9f9,0.2,0.5,en,2,3
21a56b530,0.0,2.3,en,8,17
9679275a3,0.7,1.5,en,2,3
cb8193d43,0.5,1.0,en,2,4
49d1423d5,0.3,2.7,en,4,5
282c90ff4,0.2,1.3,en,4,5
81d38d5ec,-0.8,0.8,en,1,4
a37e46e35,0.0,0.0,en,1,2
